Fecha,tipo_oficial,OIS,Oro,Plata,Gas,VIX,PIB,PIBpc,Inflacion,Desempleo,Rating
2016-06-01,0.5,0.46016999999999997,1276.4,17.286,4.75572046689,15.63,3010574705731.299,45888.010513074805,1.008417368114095,4.909,8.5
2016-07-01,0.5,0.45893870967741934,1336.66,19.992,4.67473769135,11.87,3010574705731.299,45888.010513074805,1.008417368114095,4.909,8.5
2016-08-01,0.27419354838709675,0.23795806451612905,1340.17,19.587,4.0474899302,13.42,3010574705731.299,45888.010513074805,1.008417368114095,4.909,8.5
2016-09-01,0.25,0.21370666666666666,1326.61,19.357,4.25361416995,13.29,3010574705731.299,45888.010513074805,1.008417368114095,4.909,8.5
2016-10-01,0.25,0.20860645161290323,1266.55,17.655,5.33681888345,17.06,3010574705731.299,45888.010513074805,1.008417368114095,4.909,8.5
2016-11-01,0.25,0.21108000000000002,1238.35,17.407,5.69317950115,13.33,3010574705731.299,45888.010513074805,1.008417368114095,4.909,8.5
2016-12-01,0.25,0.2113774193548387,1157.36,16.432,5.4235014224,14.04,3010574705731.299,45888.010513074805,1.008417368114095,4.909,8.5
2017-01-01,0.25,0.21216129032258063,1192.1,16.902,6.1443492548,11.99,3101591068534.485,47018.025475767594,2.557755775577473,4.501,8.5
2017-02-01,0.25,0.2108464285714286,1234.2,17.933,6.0515836448,12.92,3101591068534.485,47018.025475767594,2.557755775577473,4.501,8.5
2017-03-01,0.25,0.21003225806451614,1231.42,17.631,5.00094507654,12.37,3101591068534.485,47018.025475767594,2.557755775577473,4.501,8.5
2017-04-01,0.25,0.20895000000000002,1266.88,18.033,5.0109139183,10.82,3101591068534.485,47018.025475767594,2.557755775577473,4.501,8.5
2017-05-01,0.25,0.21283225806451614,1246.04,16.745,5.05843597847,10.41,3101591068534.485,47018.025475767594,2.557755775577473,4.501,8.5
2017-06-01,0.25,0.21236666666666668,1260.26,16.931,4.88676678563,11.18,3101591068534.485,47018.025475767594,2.557755775577473,4.501,8.5
2017-07-01,0.25,0.21153225806451614,1236.84,16.152,5.00392083226,10.26,3101591068534.485,47018.025475767594,2.557755775577473,4.501,8.5
2017-08-01,0.25,0.2133032258064516,1283.04,16.952,5.47660118187,10.59,3101591068534.485,47018.025475767594,2.557755775577473,4.501,8.5
2017-09-01,0.25,0.21227000000000001,1314.07,17.432,5.96114997199,9.51,3101591068534.485,47018.025475767594,2.557755775577473,4.501,8.5
2017-10-01,0.25,0.21054516129032258,1279.51,16.941,6.17632034854,10.18,3101591068534.485,47018.025475767594,2.557755775577473,4.501,8.5
2017-11-01,0.49166666666666664,0.4529533333333333,1281.9,16.977,6.69459903982,11.28,3101591068534.485,47018.025475767594,2.557755775577473,4.501,8.5
2017-12-01,0.5,0.45952258064516127,1264.45,16.165,7.13893361413,11.04,3101591068534.485,47018.025475767594,2.557755775577473,4.501,8.5
2018-01-01,0.5,0.46178709677419355,1331.3,17.127,6.66225501314,13.54,3149707010747.532,47514.77636934532,2.292839903459376,4.145,8.5
2018-02-01,0.5,0.4636571428571429,1330.73,16.582,6.7187497665,19.85,3149707010747.532,47514.77636934532,2.292839903459376,4.145,8.5
2018-03-01,0.5,0.4627774193548387,1324.66,16.473,6.69738764036,19.97,3149707010747.532,47514.77636934532,2.292839903459376,4.145,8.5
2018-04-01,0.5,0.46153333333333335,1334.76,16.648,6.92785820242,15.93,3149707010747.532,47514.77636934532,2.292839903459376,4.145,8.5
2018-05-01,0.5,0.45329677419354836,1303.45,16.49,7.48735405732,15.43,3149707010747.532,47514.77636934532,2.292839903459376,4.145,8.5
2018-06-01,0.5,0.45061999999999997,1281.57,16.541,7.44894284404,16.09,3149707010747.532,47514.77636934532,2.292839903459376,4.145,8.5
2018-07-01,0.5,0.45439999999999997,1237.71,15.723,7.59883923025,12.83,3149707010747.532,47514.77636934532,2.292839903459376,4.145,8.5
2018-08-01,0.7419354838709677,0.6945838709677419,1201.71,14.987,8.08490993844,12.86,3149707010747.532,47514.77636934532,2.292839903459376,4.145,8.5
2018-09-01,0.75,0.7011566666666667,1198.39,14.272,9.52157703121,12.12,3149707010747.532,47514.77636934532,2.292839903459376,4.145,8.5
2018-10-01,0.75,0.7010741935483871,1215.39,14.597,8.79096072974,21.23,3149707010747.532,47514.77636934532,2.292839903459376,4.145,8.5
2018-11-01,0.75,0.7017233333333334,1220.65,14.353,8.26507901291,18.07,3149707010747.532,47514.77636934532,2.292839903459376,4.145,8.5
2018-12-01,0.75,0.7029354838709677,1250.4,14.772,7.97624238009,25.42,3149707010747.532,47514.77636934532,2.292839903459376,4.145,8.5
2019-01-01,0.75,0.7051548387096774,1291.75,15.624,7.26234323345,16.57,3189276748351.15,47864.75887126337,1.738104600865128,3.657,8.5
2019-02-01,0.75,0.7059964285714286,1320.07,15.815,6.0057971222,14.78,3189276748351.15,47864.75887126337,1.738104600865128,3.657,8.5
2019-03-01,0.75,0.7051354838709678,1300.9,15.296,5.17873567413,13.71,3189276748351.15,47864.75887126337,1.738104600865128,3.657,8.5
2019-04-01,0.75,0.7082933333333333,1285.91,15.055,4.92218081968,13.12,3189276748351.15,47864.75887126337,1.738104600865128,3.657,8.5
2019-05-01,0.75,0.7093645161290323,1283.7,14.662,4.34105529405,18.71,3189276748351.15,47864.75887126337,1.738104600865128,3.657,8.5
2019-06-01,0.75,0.7083566666666667,1359.04,15.036,3.58800651227,15.08,3189276748351.15,47864.75887126337,1.738104600865128,3.657,8.5
2019-07-01,0.75,0.7090516129032258,1412.89,15.791,3.62037140561,16.12,3189276748351.15,47864.75887126337,1.738104600865128,3.657,8.5
2019-08-01,0.75,0.7101612903225807,1500.41,17.224,3.67677516041,18.98,3189276748351.15,47864.75887126337,1.738104600865128,3.657,8.5
2019-09-01,0.75,0.7097566666666667,1510.58,18.16,4.20525568494,16.24,3189276748351.15,47864.75887126337,1.738104600865128,3.657,8.5
2019-10-01,0.75,0.7107709677419355,1494.81,17.645,5.05721785787,13.22,3189276748351.15,47864.75887126337,1.738104600865128,3.657,8.5
2019-11-01,0.75,0.7104966666666667,1470.79,17.165,5.15000421731,12.62,3189276748351.15,47864.75887126337,1.738104600865128,3.657,8.5
2019-12-01,0.75,0.7101419354838711,1479.13,17.138,4.62047221239,13.78,3189276748351.15,47864.75887126337,1.738104600865128,3.657,8.5
2020-01-01,0.75,0.7112645161290322,1560.67,17.972,3.63338434727,18.84,2868821517197.408,42982.46310076424,0.9894867037724913,4.472,8.5
2020-02-01,0.75,0.7105586206896553,1597.1,17.88,2.90777364106,40.11,2868821517197.408,42982.46310076424,0.9894867037724913,4.472,8.5
2020-03-01,0.34838709677419355,0.31781612903225803,1591.93,14.884,2.71886838175,53.54,2868821517197.408,42982.46310076424,0.9894867037724913,4.472,8.5
2020-04-01,0.1,0.0656,1683.17,15.065,2.12031866732,34.15,2868821517197.408,42982.46310076424,0.9894867037724913,4.472,8.5
2020-05-01,0.1,0.06733870967741935,1715.91,16.256,1.57516497792,27.51,2868821517197.408,42982.46310076424,0.9894867037724913,4.472,8.5
2020-06-01,0.1,0.06471,1732.22,17.713,1.75217111218,30.43,2868821517197.408,42982.46310076424,0.9894867037724913,4.472,8.5
2020-07-01,0.1,0.059864516129032264,1846.51,20.647,1.80103549647,24.46,2868821517197.408,42982.46310076424,0.9894867037724913,4.472,8.5
2020-08-01,0.1,0.05648387096774194,1968.63,27.003,2.86189667673,26.41,2868821517197.408,42982.46310076424,0.9894867037724913,4.472,8.5
2020-09-01,0.1,0.05487333333333333,1921.92,25.742,3.95213946267,26.37,2868821517197.408,42982.46310076424,0.9894867037724913,4.472,8.5
2020-10-01,0.1,0.053835483870967746,1900.27,24.23,4.88959040816,38.02,2868821517197.408,42982.46310076424,0.9894867037724913,4.472,8.5
