Fecha,tipo_oficial,OIS,Oro,Plata,Gas,VIX,PIB,PIBpc,Inflacion,Desempleo,Rating
2010-05-01,0.2006451612903226,0.2006451612903226,1205.434,18.4333,4.156,32.07,16259610790677.049,52555.76951340227,1.640043442389904,9.633,9.5
2010-06-01,0.17666666666666667,0.17666666666666667,1232.92,18.4548,4.7948,34.54,16259610790677.049,52555.76951340227,1.640043442389904,9.633,9.5
2010-07-01,0.18258064516129033,0.18258064516129033,1192.966,17.9605,4.6266,23.5,16259610790677.049,52555.76951340227,1.640043442389904,9.633,9.5
2010-08-01,0.18935483870967743,0.18935483870967743,1215.81,18.3877,4.305,26.05,16259610790677.049,52555.76951340227,1.640043442389904,9.633,9.5
2010-09-01,0.19466666666666665,0.19466666666666665,1270.977,20.5498,3.9039,23.7,16259610790677.049,52555.76951340227,1.640043442389904,9.633,9.5
2010-10-01,0.19129032258064516,0.19129032258064516,1342.024,23.3933,3.4315,21.2,16259610790677.049,52555.76951340227,1.640043442389904,9.633,9.5
2010-11-01,0.19433333333333333,0.19433333333333333,1369.886,26.5409,3.72725,23.54,16259610790677.049,52555.76951340227,1.640043442389904,9.633,9.5
2010-12-01,0.1832258064516129,0.1832258064516129,1390.553,29.3248,4.2370952381,17.75,16259610790677.049,52555.76951340227,1.640043442389904,9.633,9.5
2011-01-01,0.16838709677419356,0.16838709677419356,1360.46,28.5086,4.4934,19.53,16513977256911.17,52956.66303409616,3.156841568622,8.949,9.5
2011-02-01,0.15678571428571428,0.15678571428571428,1374.68,30.7785,4.0749,18.35,16513977256911.17,52956.66303409616,3.156841568622,8.949,9.5
2011-03-01,0.13870967741935483,0.13870967741935483,1423.26,35.8135,3.9713,17.74,16513977256911.17,52956.66303409616,3.156841568622,8.949,9.5
2011-04-01,0.098,0.098,1480.89,42.6952,4.2424,14.75,16513977256911.17,52956.66303409616,3.156841568622,8.949,9.5
2011-05-01,0.09387096774193548,0.09387096774193548,1512.58,37.3359,4.30895454545,15.45,16513977256911.17,52956.66303409616,3.156841568622,8.949,9.5
2011-06-01,0.09200000000000001,0.09200000000000001,1529.36,35.795,4.549,16.52,16513977256911.17,52956.66303409616,3.156841568622,8.949,9.5
2011-07-01,0.07096774193548387,0.07096774193548387,1572.75,37.9171,4.4131,25.25,16513977256911.17,52956.66303409616,3.156841568622,8.949,9.5
2011-08-01,0.09580645161290323,0.09580645161290323,1759.01,40.3313,4.0539,31.62,16513977256911.17,52956.66303409616,3.156841568622,8.949,9.5
2011-09-01,0.084,0.084,1772.14,38.1545,3.9013,42.96,16513977256911.17,52956.66303409616,3.156841568622,8.949,9.5
2011-10-01,0.0706451612903226,0.0706451612903226,1666.43,31.9748,3.568,29.96,16513977256911.17,52956.66303409616,3.156841568622,8.949,9.5
2011-11-01,0.081,0.081,1739.0,33.0818,3.24245,27.8,16513977256911.17,52956.66303409616,3.156841568622,8.949,9.5
2011-12-01,0.07161290322580646,0.07161290322580646,1639.97,30.3032,3.16423809524,23.4,16513977256911.17,52956.66303409616,3.156841568622,8.949,9.5
2012-01-01,0.08193548387096775,0.08193548387096775,1654.05,30.6509,2.6797,19.44,16892000920975.459,53738.147671459286,2.069337265260666,8.069,9.5
2012-02-01,0.10379310344827586,0.10379310344827586,1744.82,34.1405,2.5192,18.43,16892000920975.459,53738.147671459286,2.069337265260666,8.069,9.5
2012-03-01,0.1267741935483871,0.1267741935483871,1675.95,32.9532,2.1661,15.5,16892000920975.459,53738.147671459286,2.069337265260666,8.069,9.5
